"Record Type","Name","Prompt Text","Description","Model / Motion Effect","Tool Type","Generation Style","Visual Subject","Category","Preset","Aspect Ratio","Duration (s)","Quality","Badges","Word Count","Char Count","Asset Count","Asset Type","Thumbnail (repo path)","Full-Res Asset URL","Poster URL","Asset Pairing","Recreate Model","Lesson","Lesson Timestamp (s)","Confidence","Site Section","Extraction Source","Sample Media URL","Source Page URL"
"Preset / Effect","Mirror Selfie","","","","Motion Effect Preset","UGC / Handheld","","","","","","","","","","5","video","thumbs/7b72866a11608c2c__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/852d1a2d-6e53-4f5a-8539-9dc0e0ffbb69.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/852d1a2d-6e53-4f5a-8539-9dc0e0ffbb69.mp4","https://higgsfield.ai/motion/c4fc76cf-759d-4bb5-b8fc-a96eb2a67aac/658057db-ac9c-44c3-8ea6-f21a245d9af3"
"Preset / Effect","Thunder God","","Eyes glow with intense, electric energy while lightning flickers around the subject. Evokes divine power, rage, or transformation—perfect for epic, supernatural moments.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/2780cef448784b1e__0.webp","https://static.higgsfield.ai/b1d0422d-2f1c-4542-ada9-0508532da1c6.mp4","https://static.higgsfield.ai/b1d0422d-2f1c-4542-ada9-0508532da1c6.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/b1d0422d-2f1c-4542-ada9-0508532da1c6.mp4","https://higgsfield.ai/motion/ca0568ee-6a0f-4134-a4ee-97dfe44753ba"
"Preset / Effect","Zoom Out","","Gradually pulls back to reveal more of the scene, creating distance, suspense, or a sense of isolation","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/be002303125be70b__0.webp","https://static.higgsfield.ai/f8d64eef-a473-4b51-9bab-7ebbcb8bb4bd.mp4","https://static.higgsfield.ai/f8d64eef-a473-4b51-9bab-7ebbcb8bb4bd.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/f8d64eef-a473-4b51-9bab-7ebbcb8bb4bd.mp4","https://higgsfield.ai/motion/f9e6792f-b385-4eca-87f6-f439e917a7aa"
"Preset / Effect","Color Rain","","","kling-v2-1-master","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/ee154c8ce57cbbd6__0.webp","https://cdn.higgsfield.ai/kling_video_sample/95c55944-59bc-43a0-b21c-7ae85bfc76f6.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/95c55944-59bc-43a0-b21c-7ae85bfc76f6.mp4","https://higgsfield.ai/motion/3a95cd41-baeb-4e31-9347-3aa69eed3f51/95c55944-59bc-43a0-b21c-7ae85bfc76f6"
"Preset / Effect","FPV Drone + Timelapse Landscape","","A fast, fluid drone flight over a landscape with time sped up—clouds race, light shifts, and the world transforms beneath the lens. Dreamy and dynamic.","Wan 2.5","Motion Effect Preset","Aerial / Drone","People / Portrait; Landscape / Nature","","","","","","","","","5","video","thumbs/ddcd6b0af6d7ec50__0.webp","https://static.higgsfield.ai/1723acd3-2fdc-4beb-a35d-1fbb641936af.mp4","https://static.higgsfield.ai/1723acd3-2fdc-4beb-a35d-1fbb641936af.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/1723acd3-2fdc-4beb-a35d-1fbb641936af.mp4","https://higgsfield.ai/motion/4f016058-bdcf-450b-9ec1-273fb98c927c"
"Preset / Effect","Firelava","","","kling-v2-5-turbo","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/2dde1b28869906da__0.webp","https://cdn.higgsfield.ai/kling_video_sample/f375f880-faf0-47f6-9cd3-197801197d01.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/f375f880-faf0-47f6-9cd3-197801197d01.mp4","https://higgsfield.ai/motion/eeaa42bc-d607-464e-b21f-b7fb8b1cb3fc/e339f953-e701-493b-87ac-0a0d34b3502f"
"Preset / Effect","Pan Left","","The camera pans left to reveal new details or follow motion, adding flow to the shot.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","1","video","thumbs/28eb9ac30ac2eaba__0.webp","https://cdn.higgsfield.ai/wan2_5_motion/d1f9c9b0-1554-4e35-ae5d-c6d4930f54db.mp4","https://cdn.higgsfield.ai/wan2_5_motion/6cebca48-e349-4976-9467-5a2f83fc6bc7.webp","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/wan2_5_motion/d1f9c9b0-1554-4e35-ae5d-c6d4930f54db.mp4","https://higgsfield.ai/motion/6f087874-24f3-4d48-9eb9-f4349ac6a105"
"Preset / Effect","Paint Splash","","The object or subject transforms into a burst of liquid paint—splattering outward in colorful, fluid motion. Surreal and expressive, ideal for artistic transitions or dramatic visual effects.","Wan 2.5","Motion Effect Preset","Glitch / Experimental","People / Portrait; Product / Object; Abstract / Texture","","","","","","","","","5","video","thumbs/fb7eb2bea1e249ff__0.webp","https://static.higgsfield.ai/2896d5ff-531d-4d35-9b04-7ee69227ebbf.mp4","https://static.higgsfield.ai/2896d5ff-531d-4d35-9b04-7ee69227ebbf.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/2896d5ff-531d-4d35-9b04-7ee69227ebbf.mp4","https://higgsfield.ai/motion/e520303a-70ed-4438-9306-830528fbdd29"
"Preset / Effect","Pool Jump","","","","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/5de103e75746dbb2__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/f79bf82e-3a6a-4802-b5dd-5edfa9027620.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/f79bf82e-3a6a-4802-b5dd-5edfa9027620.mp4","https://higgsfield.ai/motion/87057daa-5a36-4517-b782-63387ed55de9/5f5bd637-c2a7-44c3-885f-5423cfb2fc2e"
"Preset / Effect","Jib Down","","The camera moves gently downward, focusing on the subject or revealing what's below. Perfect for dramatic entrances or scene reveals.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/ed223ecaa131d3ab__0.webp","https://static.higgsfield.ai/4c45cf51-55df-435b-bb6e-2f6ad9b29100.mp4","https://static.higgsfield.ai/4c45cf51-55df-435b-bb6e-2f6ad9b29100.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/4c45cf51-55df-435b-bb6e-2f6ad9b29100.mp4","https://higgsfield.ai/motion/2057206c-09ef-40b2-9cc9-049e41a0b8bb"
"Preset / Effect","Wind to Face","","Intense wind blasts the subject with extreme force—hair whips, clothes thrash, and the body leans into the pressure. Creates a dramatic, chaotic, or high-impact visual moment.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/20fdca753e4115e5__0.webp","https://static.higgsfield.ai/03406e5f-7ca3-4f8a-bbc7-5065bd2a38f5.mp4","https://static.higgsfield.ai/03406e5f-7ca3-4f8a-bbc7-5065bd2a38f5.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/03406e5f-7ca3-4f8a-bbc7-5065bd2a38f5.mp4","https://higgsfield.ai/motion/080d9f40-110d-4e74-bc93-bc4e9a9032d5"
"Preset / Effect","Firelava","","Skin cracks as molten light breaks through, transforming the subject into a blazing fire bending elemental of flowing lava and flame. Intense, fiery, and unstoppable","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/750a25e6991b15b8__0.webp","https://cdn.higgsfield.ai/kling_video_sample/f375f880-faf0-47f6-9cd3-197801197d01.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/f375f880-faf0-47f6-9cd3-197801197d01.mp4","https://higgsfield.ai/motion/eeaa42bc-d607-464e-b21f-b7fb8b1cb3fc"
"Preset / Effect","Clone Explosion","","The subject instantly splits into multiple identical versions that burst outward in all directions. A bold, surreal effect perfect for showcasing speed, chaos, or supernatural duplication.","Wan 2.5","Motion Effect Preset","Glitch / Experimental","People / Portrait","","","","","","","","","5","video","thumbs/bfd0fc6d9bdd8c28__0.webp","https://static.higgsfield.ai/09377af3-424f-439d-a291-a1f3f1172b41.mp4","https://static.higgsfield.ai/09377af3-424f-439d-a291-a1f3f1172b41.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/09377af3-424f-439d-a291-a1f3f1172b41.mp4","https://higgsfield.ai/motion/9680aaf0-c5db-4204-833f-56f825bb350b"
"Preset / Effect","Train Rush","","","","Motion Effect Preset","","Vehicles / Transport","","","","","","","","","5","video","thumbs/df803830c17b5911__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/d4da378b-8ed4-41cf-b44a-c37c47ef1fe9.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/d4da378b-8ed4-41cf-b44a-c37c47ef1fe9.mp4","https://higgsfield.ai/motion/de601c08-c4cf-4eac-b1c5-a1d4040b57a6/027faa9c-cb42-42fb-be96-e24a1ffd24ab"
"Preset / Effect","Pizza Fall","","","kling-v2-1-master","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/8e90f307bc000980__0.webp","https://cdn.higgsfield.ai/kling_video_sample/cc047279-7c44-4af2-8fb8-8dc1cd271db3.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/cc047279-7c44-4af2-8fb8-8dc1cd271db3.mp4","https://higgsfield.ai/motion/3c3a1331-3524-47da-b956-688595c295b7/118d5a0c-4d79-4b8f-b48d-a8d775957c0b"
"Preset / Effect","Peak Moment","","","seedance_pro","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/2d1f681ae6342eeb__0.webp","https://cdn.higgsfield.ai/seedance_sample/f2790402-cbaf-49a0-807d-5f66923ae06d.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/f2790402-cbaf-49a0-807d-5f66923ae06d.mp4","https://higgsfield.ai/motion/28849edd-18ac-4166-af85-158be42b7cd0/e1062abe-b5a1-4a6f-a813-fec1ffb1952d"
"Preset / Effect","Luminous Gaze","","","kling-v2-1-master","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/3e1bdc28f921b5c4__0.webp","https://cdn.higgsfield.ai/kling_video_sample/a47cd92b-7591-4a07-8f7b-00c782b18e9d.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/a47cd92b-7591-4a07-8f7b-00c782b18e9d.mp4","https://higgsfield.ai/motion/2ee4c224-356e-40d8-a0a7-55a03fd907d9/9c8d558e-9c5c-4310-a315-c1bfaaaafdf8"
"Preset / Effect","Intermission","","","kling-v2-1","Motion Effect Preset","","","","","","","","","","","4","video","thumbs/fca37f01159c8156__0.webp","https://cdn.higgsfield.ai/kling_video_sample/12fd5b3f-dccf-4bab-87f7-51c201dbe9b0.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/12fd5b3f-dccf-4bab-87f7-51c201dbe9b0.mp4","https://higgsfield.ai/motion/a15c924e-281b-4d58-a103-b5eb3276799a/12fd5b3f-dccf-4bab-87f7-51c201dbe9b0"
"Preset / Effect","Helicopter Escape","","","","Motion Effect Preset","","Vehicles / Transport","","","","","","","","","5","video","thumbs/66cef8b208942d97__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/0d88fcfa-febd-4b8d-8aa8-9885d22da0e8.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/0d88fcfa-febd-4b8d-8aa8-9885d22da0e8.mp4","https://higgsfield.ai/motion/77f123ef-9bdc-47a8-b5b5-bb05733956c3/7b47060b-f942-4c8e-9742-43b6173fac0a"
"Preset / Effect","Crane Up","","Lifts the camera smoothly upward using a crane, revealing the scene below or creating an epic rising shot. Great for transitions, reveals, or emotional build-up.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/fe34148fb12dcde5__0.webp","https://static.higgsfield.ai/36999a65-d883-4154-b00d-c280b0c077d9.mp4","https://static.higgsfield.ai/36999a65-d883-4154-b00d-c280b0c077d9.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/36999a65-d883-4154-b00d-c280b0c077d9.mp4","https://higgsfield.ai/motion/2da63d27-94e0-48e0-8e2e-936274bd176e"
"Preset / Effect","Dolly Right","","Moves the camera smoothly to the right alongside the subject or scene. Great for tracking motion, revealing space, or adding cinematic flow.","Wan 2.5","Motion Effect Preset","Cinematic / Film","People / Portrait","","","","","","","","","5","video","thumbs/bcd0b0f859f4e643__0.webp","https://static.higgsfield.ai/4e040a7a-9409-47f7-89d3-632311466cbc.mp4","https://static.higgsfield.ai/4e040a7a-9409-47f7-89d3-632311466cbc.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/4e040a7a-9409-47f7-89d3-632311466cbc.mp4","https://higgsfield.ai/motion/17a8f1d4-88a4-4bb5-a662-c28e8ea7d023"
"Preset / Effect","Thunder God + Turning Metal","","he subject’s body transforms into gleaming metal as lightning crackles around them and eyes glow with electric power. A godlike fusion of strength, energy, and unstoppable force.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/85c6b8a02b672e68__0.webp","https://static.higgsfield.ai/7cc9abc7-d6d7-423b-96f1-4bcd81f24517.mp4","https://static.higgsfield.ai/7cc9abc7-d6d7-423b-96f1-4bcd81f24517.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/7cc9abc7-d6d7-423b-96f1-4bcd81f24517.mp4","https://higgsfield.ai/motion/c839c180-cf06-4924-8ad5-ddea18c97122"
"Preset / Effect","Kiss","","Captures the intimate moment of a kiss with soft focus, slow motion, or dramatic angles. Evokes emotion, romance, and connection between characters.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/9bf3e78e5c2d0821__0.webp","https://static.higgsfield.ai/9e04654a-3877-4101-a24a-c95b55c7bef6.mp4","https://static.higgsfield.ai/9e04654a-3877-4101-a24a-c95b55c7bef6.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/9e04654a-3877-4101-a24a-c95b55c7bef6.mp4","https://higgsfield.ai/motion/ad85a3a8-919d-45a3-8fa6-0727fc7b7fe7"
"Preset / Effect","Pan Right","","A smooth pan to the right that uncovers space or movement, keeping the scene dynamic.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","4","video","thumbs/98dc16d1530b11cf__0.webp","https://cdn.higgsfield.ai/wan2_5_motion/6357b686-6793-41a9-86b1-0df38b6a6cee.mp4","https://cdn.higgsfield.ai/wan2_5_motion/095e4c8f-f292-4b72-84d5-dc625861d849.webp","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/wan2_5_motion/6357b686-6793-41a9-86b1-0df38b6a6cee.mp4","https://higgsfield.ai/motion/ce0b3d96-be4c-4b2d-962a-340dd386d910"
"Preset / Effect","X-Ray","","","","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/9da1c1c0400c79eb__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/0fcf906a-3ce6-466a-9724-0564da55d220.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/0fcf906a-3ce6-466a-9724-0564da55d220.mp4","https://higgsfield.ai/motion/5819f36e-5b0a-44ca-800e-98e380266b2d/85d976a7-8398-4436-90a4-43464422e588"
"Preset / Effect","Buckle Up","","Low angle shot from beneath, as if filmed through a transparent glass floor, revealing the person’s figure and soles, creating a dynamic, voyeuristic perspective.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/13d270cb699103d8__0.webp","https://static.higgsfield.ai/e5257b46-e18d-4052-897b-9a65f3c764b9.mp4","https://static.higgsfield.ai/e5257b46-e18d-4052-897b-9a65f3c764b9.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/e5257b46-e18d-4052-897b-9a65f3c764b9.mp4","https://higgsfield.ai/motion/4ef72175-227a-418b-923d-2831dcdf7d4f"
"Preset / Effect","Beach Ride","","","seedance_pro","Motion Effect Preset","","Landscape / Nature","","","","","","","","","5","video","thumbs/e5c33248518a16b6__0.webp","https://cdn.higgsfield.ai/seedance_sample/60a8afa1-e4fe-4e45-b076-5ee227667477.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/60a8afa1-e4fe-4e45-b076-5ee227667477.mp4","https://higgsfield.ai/motion/051dda1d-fcb8-44e7-a451-7ad256886293/f841a277-34b9-4c15-b409-c637943283da"
"Preset / Effect","Crying","","","seedance_pro","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/931bdd9fe7b2395b__0.webp","https://cdn.higgsfield.ai/seedance_sample/384729f6-e748-477c-9933-6603679c13ee.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/384729f6-e748-477c-9933-6603679c13ee.mp4","https://higgsfield.ai/motion/a312e070-ca5f-4471-8ac3-cef8a8ada3bf/384729f6-e748-477c-9933-6603679c13ee"
"Preset / Effect","Through Object In","","","","Motion Effect Preset","","Product / Object","","","","","","","","","5","video","thumbs/b347e4e75c413d77__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/19604c66-80aa-48ff-8773-5016e09ad48b.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/19604c66-80aa-48ff-8773-5016e09ad48b.mp4","https://higgsfield.ai/motion/1e970d8b-74a3-4af7-a84c-6ae33830c1fd/335b95a3-0697-4ba2-847a-7691a70918f4"
"Preset / Effect","Floating Fish","","Light blue fish swims in from outside the frame and floats gracefully around her, moving gently through the air as if drifting in invisible water.","Wan 2.5","Motion Effect Preset","","People / Portrait; Animals / Creatures; Food / Drink","","","","","","","","","3","video","thumbs/0f108358433f934f__0.webp","https://static.higgsfield.ai/5df61def-1143-4df9-8fa0-25113c946ca5.mp4","https://static.higgsfield.ai/5df61def-1143-4df9-8fa0-25113c946ca5.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/5df61def-1143-4df9-8fa0-25113c946ca5.mp4","https://higgsfield.ai/motion/66302844-ab6f-4c45-8171-807b6655148e"
"Preset / Effect","Flying Cam Transition","","","kling-v2-1","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/41d5d9eb5e75bbda__0.webp","https://cdn.higgsfield.ai/kling_video_sample/377e5f89-37b7-4d72-8a22-2802faabf4e5.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/377e5f89-37b7-4d72-8a22-2802faabf4e5.mp4","https://higgsfield.ai/motion/e43378b9-b20b-4158-a626-745bbbcacdbd/ba89fe43-ef2c-4646-af33-1dac7a94d4ef"
"Preset / Effect","Outfit Check","","","","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/1140c268b6092c0c__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/ff32fb99-709b-4362-b2a0-5546029d0335.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/ff32fb99-709b-4362-b2a0-5546029d0335.mp4","https://higgsfield.ai/motion/119d0b1d-26b6-4b0f-a843-1f72b9bf3209/b7930f3a-d99f-4caf-bf79-e7452ec6251a"
"Preset / Effect","Acid","","The world melts and warps in a wild, LSD-inspired visual trip. Psychedelic, colorful, and completely unreal","MiniMax Hailuo","Motion Effect Preset","Glitch / Experimental","People / Portrait","","","","","","","","","5","video","thumbs/8e22d8d3771242b9__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/4109bc9f-13d4-4b50-83b6-04404de33bc1.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/4109bc9f-13d4-4b50-83b6-04404de33bc1.mp4","https://higgsfield.ai/motion/a99e16db-8264-43e2-9279-fe66098db36f"
